Price,Close,High,Low,Open,Volume,MA20,MA50,RSI,Signal,Returns,Strategy_Returns
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,,
Date,,,,,,,,,,,
2022-09-20,17816.25,17919.30078125,17744.400390625,17770.400390625,263100,17692.6525390625,17257.13697265625,51.71755680225065,0,0.011008809885230342,0.0
2022-09-21,17718.349609375,17838.69921875,17663.599609375,17766.349609375,245500,17699.69501953125,17287.09197265625,55.70239271969638,0,-0.005495005437451739,-0.0
2022-09-22,17629.80078125,17722.75,17532.44921875,17609.650390625,284100,17700.93759765625,17315.36798828125,52.78098398499495,0,-0.004997577656902563,-0.0
2022-09-23,17327.349609375,17642.150390625,17291.650390625,17593.849609375,390800,17691.1826171875,17340.748984375,40.60146461101897,0,-0.017155677232420508,-0.0
2022-09-26,17016.30078125,17196.400390625,16978.30078125,17156.30078125,492000,17664.05263671875,17361.7419921875,34.78874299783348,0,-0.017951321762256445,-0.0
2022-09-27,17007.400390625,17176.44921875,16942.349609375,17110.900390625,359900,17648.77763671875,17383.1169921875,35.16186002818225,0,-0.0005230508522044985,-0.0
2022-09-28,16858.599609375,17037.599609375,16820.400390625,16870.55078125,323900,17603.742578125,17399.30498046875,27.109173412312316,0,-0.00874917846539458,-0.0
2022-09-29,16818.099609375,17026.05078125,16788.599609375,16993.599609375,340000,17567.50751953125,17410.09697265625,25.351466181100875,0,-0.0024023347691036756,-0.0
2022-09-30,17094.349609375,17187.099609375,16747.69921875,16798.05078125,376100,17545.2525390625,17425.17296875,31.14393287284892,0,0.01642575596626905,0.0
2022-10-03,16887.349609375,17114.650390625,16855.55078125,17102.099609375,278400,17506.32998046875,17432.50296875,24.356024064241325,0,-0.012109264448790458,-0.0
2022-10-04,17274.30078125,17287.30078125,17117.30078125,17147.44921875,226000,17487.2650390625,17445.883984375,36.11446961213402,0,0.02291367093271912,0.0
2022-10-06,17331.80078125,17428.80078125,17315.650390625,17379.25,265500,17472.63505859375,17458.131015625,39.334603446103564,0,0.0033286441360573793,0.0
2022-10-07,17314.650390625,17337.349609375,17216.94921875,17287.19921875,216300,17448.430078125,17471.8040234375,45.149008450911616,-1,-0.0009895331040011834,-0.0
2022-10-10,17241.0,17280.150390625,17064.69921875,17094.349609375,234000,17418.81259765625,17486.94703125,41.37697971646519,0,-0.00425364584114718,0.00425364584114718
2022-10-11,16983.55078125,17261.80078125,16950.30078125,17256.05078125,282600,17371.17265625,17493.78203125,31.69168799491557,0,-0.014932383199930399,-0.0
2022-10-12,17123.599609375,17142.349609375,16960.05078125,17025.55078125,256000,17323.85009765625,17497.66203125,37.16135995682677,0,0.008246145339619648,0.0
2022-10-13,17014.349609375,17112.349609375,16956.94921875,17087.349609375,266400,17274.380078125,17494.7840234375,36.832177341103645,0,-0.006380083772817624,-0.0
2022-10-14,17185.69921875,17348.55078125,17169.75,17322.30078125,227000,17239.79501953125,17491.6969921875,46.7892101523382,0,0.010070888003887335,0.0
2022-10-17,17311.80078125,17328.55078125,17098.55078125,17144.80078125,212200,17228.842578125,17491.0240234375,57.31109053621236,0,0.007337586960815656,0.0
2022-10-18,17486.94921875,17527.80078125,17434.05078125,17438.75,239500,17222.0775390625,17493.0,60.96286817268117,0,0.010117285874136073,0.0
2022-10-19,17512.25,17607.599609375,17472.849609375,17568.150390625,210500,17206.8775390625,17495.605,65.83723661707627,0,0.0014468379208691928,0.0
2022-10-20,17563.94921875,17584.150390625,17421.0,17423.099609375,249600,17199.15751953125,17498.933984375,67.97358242267183,0,0.0029521745492440132,0.0
2022-10-21,17576.30078125,17670.150390625,17520.75,17622.849609375,277700,17196.48251953125,17499.9580078125,63.30657555432605,0,0.0007032337856462956,0.0
2022-10-24,17730.75,17777.55078125,17707.400390625,17736.349609375,45000,17216.6525390625,17503.8780078125,73.98203489721772,0,0.008787356376761757,0.0
2022-10-25,17656.349609375,17811.5,17637.0,17808.30078125,251400,17248.65498046875,17503.825,63.211914491236364,0,-0.004196122026705051,-0.0
2022-10-27,17736.94921875,17783.900390625,17654.5,17771.400390625,324600,17285.132421875,17504.6009765625,63.79041672539097,0,0.004564907874966551,0.0
2022-10-28,17786.80078125,17838.900390625,17723.69921875,17756.400390625,250000,17331.54248046875,17503.8319921875,65.72104910612671,0,0.002810605244745412,0.0
2022-10-31,18012.19921875,18022.80078125,17899.900390625,17910.19921875,227200,17391.2474609375,17505.1909765625,73.32163867035226,0,0.012672230395564199,0.0
2022-11-01,18145.400390625,18175.80078125,18060.150390625,18130.69921875,349900,17443.8,17508.968984375,87.99003735990037,0,0.007395053222392978,0.0
2022-11-02,18082.849609375,18178.75,18048.650390625,18177.900390625,270900,17503.575,17515.4569921875,83.03993563369329,0,-0.003447197631545107,-0.0
2022-11-03,18052.69921875,18106.30078125,17959.19921875,17968.349609375,213000,17542.494921875,17526.6969921875,87.82549053926947,0,-0.0016673473084335422,-0.0
2022-11-04,18117.150390625,18135.099609375,18017.150390625,18053.400390625,267900,17581.76240234375,17537.49,86.79721920017283,0,0.003570168155688336,0.0
2022-11-07,18202.80078125,18255.5,18064.75,18211.75,314800,17626.169921875,17549.44703125,86.36131763865686,0,0.004727586225111935,0.0
2022-11-09,18157.0,18296.400390625,18117.5,18288.25,307200,17671.969921875,17562.138046875,80.5720416769148,0,-0.002516139235956394,-0.0
2022-11-10,18028.19921875,18103.099609375,17969.400390625,18044.349609375,256500,17724.20234375,17571.5240234375,71.50943703486573,0,-0.007093725904609771,-0.0
2022-11-11,18349.69921875,18362.30078125,18259.349609375,18272.349609375,378500,17785.50732421875,17592.26,76.74153957416034,0,0.017833173247033374,0.0
2022-11-14,18329.150390625,18399.44921875,18311.400390625,18376.400390625,301400,17851.24736328125,17603.6569921875,75.4796702824545,0,-0.0011198455015547504,-0.0
2022-11-15,18403.400390625,18427.94921875,18282.0,18362.75,250900,17912.132421875,17620.868984375,74.07215839114943,0,0.004050924260950772,0.0
2022-11-16,18409.650390625,18442.150390625,18344.150390625,18398.25,219300,17967.02490234375,17638.2730078125,78.34080387978544,0,0.0003396111515991951,0.0
2022-11-17,18343.900390625,18417.599609375,18312.94921875,18358.69921875,200500,18009.8724609375,17651.835,73.09284280081505,0,-0.00357149639481924,-0.0
2022-11-18,18307.650390625,18394.599609375,18209.80078125,18382.94921875,198800,18049.64248046875,17664.876015625,70.02416340408149,0,-0.00197613371355454,-0.0
2022-11-21,18159.94921875,18262.30078125,18133.349609375,18246.400390625,213800,18079.44248046875,17675.5869921875,56.041188177006305,0,-0.008067729540576885,-0.0
2022-11-22,18244.19921875,18261.849609375,18137.69921875,18179.150390625,177700,18112.83740234375,17684.4959765625,54.20812958892851,0,0.00463933015368867,0.0
2022-11-23,18267.25,18325.400390625,18246.0,18325.19921875,178800,18139.66240234375,17693.173984375,58.12763100126546,0,0.0012634580983039712,0.0
2022-11-24,18484.099609375,18529.69921875,18294.25,18326.099609375,204000,18181.04990234375,17704.128984375,66.32727434007731,0,0.011870949889830174,0.0
2022-11-25,18512.75,18534.900390625,18445.099609375,18528.44921875,205900,18219.83994140625,17712.98296875,65.38935531664325,0,0.0015500019600884762,0.0
2022-11-28,18562.75,18614.25,18365.599609375,18430.55078125,206500,18258.63740234375,17724.16296875,64.40197429910194,0,0.0027008413120686026,0.0
2022-11-29,18618.05078125,18678.099609375,18552.150390625,18552.44921875,195300,18288.92998046875,17738.9759765625,68.30798249070091,0,0.00297912654375021,0.0
2022-11-30,18758.349609375,18816.05078125,18616.55078125,18625.69921875,345600,18319.57744140625,17763.5259765625,78.73136450482882,0,0.007535634625419174,0.0
2022-12-01,18812.5,18887.599609375,18778.19921875,18871.94921875,325000,18356.0599609375,17787.3309765625,73.06391014035702,0,0.002886735334004964,0.0
2022-12-02,18696.099609375,18781.94921875,18639.19921875,18752.400390625,254400,18388.22998046875,17804.92796875,66.6923730289321,0,-0.006187396179402005,-0.0
2022-12-05,18701.05078125,18728.599609375,18591.349609375,18719.55078125,288400,18417.425,17824.5819921875,64.45110329328541,0,0.00026482378562620035,0.0
2022-12-06,18642.75,18654.900390625,18577.900390625,18600.650390625,217800,18439.4224609375,17844.8409765625,60.77265383122569,0,-0.0031175136590962937,-0.0
2022-12-07,18560.5,18668.30078125,18528.400390625,18638.849609375,200500,18459.5974609375,17869.503984375,59.85973971474956,0,-0.004411902750398933,-0.0
2022-12-08,18609.349609375,18625.0,18536.94921875,18570.849609375,202800,18488.65498046875,17901.3649609375,63.57777488687385,0,0.002631912360927746,0.0
2022-12-09,18496.599609375,18664.69921875,18410.099609375,18662.400390625,215800,18496.0,17931.1489453125,65.6428388623786,0,-0.006058782405979346,-0.0
2022-12-12,18497.150390625,18521.55078125,18345.69921875,18402.150390625,193900,18504.4,17963.9199609375,62.745013137565564,0,2.977743269738653e-05,0.0
2022-12-13,18608.0,18617.25,18490.19921875,18524.400390625,187600,18514.62998046875,17999.71796875,65.77323800534502,0,0.0059927938646799905,0.0
2022-12-14,18660.30078125,18696.099609375,18632.900390625,18671.25,208000,18527.1625,18031.0369921875,59.62213277188672,0,0.002810661073194387,0.0
2022-12-15,18414.900390625,18652.900390625,18387.69921875,18614.400390625,183100,18530.7125,18061.5880078125,45.67937008960527,0,-0.013150934355333654,-0.0
2022-12-16,18269.0,18440.94921875,18255.150390625,18319.099609375,277700,18528.77998046875,18081.4819921875,38.04196760518139,0,-0.00792295301794177,-0.0
2022-12-19,18420.44921875,18431.650390625,18244.55078125,18288.099609375,154800,18541.80498046875,18103.2549609375,42.539972334219144,0,0.008289956688926514,0.0
2022-12-20,18385.30078125,18404.900390625,18202.650390625,18340.30078125,169000,18548.86005859375,18124.66796875,34.701733420690516,0,-0.0019081205394395617,-0.0
2022-12-21,18199.099609375,18473.349609375,18162.75,18435.150390625,187600,18545.4525390625,18143.8299609375,27.30336900011129,0,-0.01012771964355863,-0.0
2022-12-22,18127.349609375,18318.75,18068.599609375,18288.80078125,195700,18527.6150390625,18166.7059375,28.236368582643507,0,-0.003942502735851727,-0.0
2022-12-23,17806.80078125,18050.44921875,17779.5,17977.650390625,221500,18492.317578125,18180.3699609375,22.43797195253505,0,-0.01768316025411787,-0.0
2022-12-26,18014.599609375,18084.099609375,17774.25,17830.400390625,176700,18464.91005859375,18200.3749609375,32.27314567291528,0,0.011669632893506865,0.0
2022-12-27,18132.30078125,18149.25,17967.44921875,18089.80078125,214300,18440.62255859375,18219.3069921875,38.1529602739045,0,0.006533654614990558,0.0
2022-12-28,18122.5,18173.099609375,18068.349609375,18084.75,193900,18408.830078125,18235.5209765625,36.23279976758905,0,-0.0005405150382313817,-0.0
2022-12-29,18191.0,18229.69921875,17992.80078125,18045.69921875,281100,18377.755078125,18249.6019921875,41.13639015812843,0,0.00377983170092433,0.0
2022-12-30,18105.30078125,18265.25,18080.30078125,18259.099609375,192000,18348.21513671875,18261.4630078125,39.169733749499315,0,-0.00471107793689185,-0.0
2023-01-02,18197.44921875,18215.150390625,18086.5,18131.69921875,256100,18323.03505859375,18274.1330078125,38.5343279609189,0,0.005089583355357918,0.0
2023-01-03,18232.55078125,18251.94921875,18149.80078125,18163.19921875,208700,18302.52509765625,18287.2580078125,37.93812207276076,0,0.00192892762485819,0.0
2023-01-04,18042.94921875,18243.0,18020.599609375,18230.650390625,235200,18276.64755859375,18293.5019921875,39.17077891873265,-1,-0.010399069487028845,-0.0
2023-01-05,17992.150390625,18120.30078125,17892.599609375,18101.94921875,269900,18245.78759765625,18300.2180078125,41.46709993245773,0,-0.0028154392892826285,0.0028154392892826285
2023-01-06,17859.44921875,18047.400390625,17795.55078125,18008.05078125,238200,18213.930078125,18302.6680078125,32.50701590271281,0,-0.007375503705446151,-0.0
2023-01-09,18101.19921875,18141.400390625,17936.150390625,17952.55078125,257200,18194.13251953125,18308.9559765625,42.1523308861295,0,0.013536251708490266,0.0
2023-01-10,17914.150390625,18127.599609375,17856.0,18121.30078125,283300,18159.4400390625,18306.995,42.13260052242975,0,-0.010333504750958511,-0.0
2023-01-11,17895.69921875,17976.349609375,17824.349609375,17924.25,259900,18121.2099609375,18302.0009765625,43.41022560969512,0,-0.0010299775022909463,-0.0
2023-01-12,17858.19921875,17945.80078125,17761.650390625,17920.849609375,227800,18093.37490234375,18297.50796875,51.7427906902818,0,-0.00209547554088918,-0.0
2023-01-13,17956.599609375,17999.349609375,17774.25,17867.5,256700,18077.7548828125,18295.5859765625,47.8757739805203,0,0.005510095918388247,0.0
2023-01-16,17894.849609375,18049.650390625,17853.650390625,18033.150390625,206200,18051.47490234375,18291.1399609375,40.93179997523634,0,-0.003438847072569362,-0.0
2023-01-17,18053.30078125,18072.05078125,17886.94921875,17922.80078125,219100,18034.87490234375,18288.1499609375,47.62675397818463,0,0.008854568511824201,0.0
2023-01-18,18165.349609375,18183.75,18032.44921875,18074.30078125,255800,18033.18740234375,18288.316953125,49.145813360251736,0,0.006206556323560042,0.0
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800,18032.21240234375,18289.9099609375,50.08650347008173,0,-0.003165367099256078,-0.0
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200,18043.2548828125,18283.468984375,44.19015566963874,0,-0.004428975305189153,-0.0
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500,18048.45244140625,18279.2569921875,46.242835588009626,0,0.005042276095628795,0.0
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900,18047.75244140625,18273.555,52.83756590096027,0,-1.3798013043020418e-05,-0.0
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,18036.22490234375,18263.2009765625,46.6672989550352,0,-0.01249297962501228,-0.0
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,18006.8923828125,18248.4099609375,42.307941469895724,0,-0.016074246906178757,-0.0
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,17984.0748046875,18235.2359375,34.52312521221617,0,0.0025334426073457816,0.0
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,17957.30986328125,18225.2799609375,40.21133513795657,0,0.0007479862801675896,0.0
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,17926.49736328125,18212.7219921875,39.37326542619258,0,-0.0025959245256645946,-0.0
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,17904.869921875,18199.585,40.34300659007424,0,-0.0003349392530399564,-0.0
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,17897.96494140625,18186.9840234375,46.40998817118282,0,0.013835596307890219,0.0
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,17893.2224609375,18172.021015625,45.526985114991255,0,-0.005010133160870178,-0.0
